2645.57,-599.091
2650.85,-600.146
2655.88,-602.032
2660.48,-604.828
2664.4,-608.51
2667.46,-612.935
2669.57,-617.883
2670.77,-623.126
2671.22,-628.486
2671.11,-633.864
2670.63,-639.222
2669.96,-644.558
2669.19,-649.882
2668.42,-655.205
2667.71,-660.537
2667.15,-665.887
2666.83,-671.257
2666.9,-676.635
2667.51,-681.98
2668.82,-687.197
2670.96,-692.13
2674.01,-696.561
2677.92,-700.255
2682.54,-703.014
2687.63,-704.745
2692.96,-705.496
2698.33,-705.426
2703.67,-704.756
2708.94,-703.692
2714.16,-702.389
2719.34,-700.932
2724.48,-699.348
2729.58,-697.629
2734.62,-695.753
2739.59,-693.703
2744.49,-691.485
2749.33,-689.129
2754.12,-686.69
2758.9,-684.228
2763.7,-681.789
2768.51,-679.387
2773.33,-676.994
2778.13,-674.565
2782.89,-672.068
2787.62,-669.503
2792.34,-666.918
2797.08,-664.385
2801.89,-661.977
2806.78,-659.742
2811.76,-657.691
2816.79,-655.8
2821.87,-654.026
2826.97,-652.323
2832.09,-650.653
2837.2,-648.995
2842.32,-647.337
2847.43,-645.67
2852.54,-643.981
2857.63,-642.24
2862.68,-640.39
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
999999,999999
