32,,48,,49,,50,,59,,60,,61,,62,
2569.36,-289.983,2632.1,-1398.78,1032.16,-1162.4,2567.5,-1246.72,2442.08,-2165.3,768.732,-1906,1700.54,-1583.28,1046.64,-2508.19
2568.44,-295.283,2633.83,-1393.71,1028.69,-1166.61,2572.62,-1245.2,2437.11,-2163.14,773.78,-1903.82,1696.31,-1586.51,1041.47,-2509.63
2568.22,-300.658,2635.23,-1388.53,1025.11,-1170.74,2577.94,-1244.66,2432.18,-2160.91,779,-1902.1,1692.27,-1589.97,1036.71,-2512.12
2568.43,-306.033,2636.16,-1383.25,1021.3,-1174.66,2583.27,-1244.94,2427.3,-2158.56,784.32,-1900.71,1688.34,-1593.57,1032.63,-2515.61
2568.85,-311.395,2636.43,-1377.9,1017.14,-1178.2,2588.54,-1245.81,2422.5,-2156.05,789.675,-1899.47,1684.5,-1597.27,1029.47,-2519.95
2569.37,-316.749,2635.85,-1372.57,1012.56,-1181.17,2593.74,-1247.01,2417.78,-2153.39,795.013,-1898.16,1680.79,-1601.08,1027.34,-2524.89
2569.95,-322.096,2634.28,-1367.45,1007.54,-1183.33,2598.91,-1248.33,2413.13,-2150.62,800.29,-1896.62,1677.29,-1605.1,1026.25,-2530.14
2570.54,-327.442,2631.68,-1362.75,1002.2,-1184.46,2604.1,-1249.59,2408.5,-2147.81,805.478,-1894.81,1674.18,-1609.42,1026.04,-2535.51
2571,-332.802,2628.17,-1358.7,996.739,-1184.39,2609.33,-1250.68,2403.86,-2145.01,810.576,-1892.75,1671.65,-1614.11,1026.51,-2540.86
2571.03,-338.181,2623.94,-1355.41,991.439,-1183.07,2614.6,-1251.54,2399.18,-2142.29,815.618,-1890.56,1669.95,-1619.16,1027.45,-2546.15
2570.26,-343.503,2619.21,-1352.89,986.569,-1180.6,2619.9,-1252.15,2394.45,-2139.66,820.641,-1888.33,1669.3,-1624.44,1028.68,-2551.38
2568.32,-348.523,2614.18,-1351.03,982.296,-1177.2,2625.23,-1252.52,2389.65,-2137.14,825.666,-1886.1,1669.83,-1629.74,1030.07,-2556.56
2565.09,-352.823,2609,-1349.66,978.633,-1173.15,2630.57,-1252.6,2384.79,-2134.76,830.684,-1883.86,1671.57,-1634.78,1031.59,-2561.71
2560.72,-355.96,2603.74,-1348.61,975.451,-1168.71,2635.9,-1252.31,2379.83,-2132.58,835.656,-1881.51,1674.42,-1639.27,1033.24,-2566.82
2555.63,-357.68,2598.45,-1347.73,972.558,-1164.08,2641.18,-1251.5,2374.75,-2130.68,840.516,-1878.94,1678.16,-1643.07,1035.09,-2571.86
2550.26,-358.033,2593.15,-1346.94,969.779,-1159.37,2646.3,-1249.98,2369.56,-2129.16,845.163,-1876.01,1682.52,-1646.13,1037.18,-2576.81
2544.93,-357.323,2587.85,-1346.16,967.009,-1154.67,2651.07,-1247.59,2364.25,-2128.06,849.449,-1872.57,1687.26,-1648.56,1039.52,-2581.65
2539.73,-355.943,2582.55,-1345.37,964.213,-1149.98,2655.26,-1244.28,2358.88,-2127.37,853.177,-1868.53,1692.2,-1650.55,1042.08,-2586.37
2534.63,-354.233,2577.25,-1344.52,961.393,-1145.3,2658.65,-1240.15,2353.48,-2127.01,856.114,-1863.88,1697.23,-1652.3,1044.8,-2591
2529.56,-352.422,2571.99,-1343.49,958.538,-1140.64,2661.1,-1235.41,2348.06,-2126.86,858.041,-1858.73,1702.28,-1654.01,1047.59,-2595.58
2524.5,-350.62,2566.8,-1342.15,955.586,-1136.05,2662.66,-1230.3,2342.65,-2126.85,858.825,-1853.29,1707.29,-1655.8,1050.36,-2600.19
2519.41,-348.859,2561.78,-1340.28,952.409,-1131.6,2663.49,-1225.03,2337.23,-2126.97,858.473,-1847.81,1712.22,-1657.82,1053.02,-2604.85
2514.33,-347.115,2557.07,-1337.72,948.839,-1127.47,2663.81,-1219.7,2331.83,-2127.29,857.127,-1842.48,1716.97,-1660.23,1055.51,-2609.61
